Swap Id,Description,Broker Id,Trade ID,Trade Date,Effective Date,Settle Date,Maturity Date,Account Abbreviation,Notional,Rate,Payment Frequency Description,Initial Payment,Interest Payment Method Description,First Payment Date,Strike Price,Underlying Sec,Product Type,Sell Product Type,Dealer Trade ID,Currency Code,Executing Broker,Independent Amount (%),Independent Amount ($),ISIN,Protection,Issuer Name,Option Type,Settlement Amount,Fixing Index Name,Fixing Term,Business Day Convention,RED,Spread,CapFloor Rate,PutCall,OptionBuySellIndicator,# of Shares/Options,Settlement Currency,Initial Price,Attachment Point,Exhaustion Point,Tier,Restructuring Event,Payment EOM,Payoff,Equity Underlying Identifier,Equity Identifier Type,Exchange Code,Front End Protection,Option Trade Date,Option Days to Settle,Option Notional,Option Exercise Start Date,Option Exercise End Date,Option Exercise Frequency,MTM USD,MTM LCL,ACCRUED USD,ACCRUED LCL,Pay/Receive,FX Rate,Rate 2,Type 1,Type 2,Notional 2,Currency Code 2,Fixing Index Name 2,Fixing Term 2,Fixing Date,Fixing Date 2,Interest Payment Method Description 2,Payer 1,Payer 2,Notional XG,Notional XG 2,Arrears,Arrears 2,Payment Frequency Description 2,First Payment Date 2,Business Day Convention 2,Spread 2,Underlying Type,Tax Rate,Dividend Reinvestment,Payment Delay,Payment DOM,Payment Delay 2,Payment DOM 2,Resetting Notional,2nd Leg Currency,PV01,Strategy,Notes 1,Notes 2,2nd Leg Notional,Option Expiration Date,Discount Factor,Cost Amount,Cost Amount CCY,Index Version,MTM Base,CCY Base,Notes 3,Notes 4,Risk Annuity,Broker,Counterparty Trade Ref ID,ID1,ID2,ID3,ConversationID,AssetUnderlyingTicker,AssetUnderlyingLongName,PricingDaysGap,SwapLastResetDate,SwapNextResetDate,LastEqtyResetDate,LastEqtyResetPrice,IntFixingRate,AllinRate,CurrentPeriodUnrealizedAccrualStartDate,EqtyMarketPrice,UnrealizedReturnAmount,PriorDaySwapAccrualAmt,SwapSpotSettlementDate,ProjectedSwapAccrual,SwapDiscountFactor,SwapNextSettleDate,PendingRealizedEqtyAmt,PendingRealizedFinanceAmt,PendingRealizedSettlementAmounts,PendingRealizedSettlementDate,TriOptimaReportDate,DivRatio,SwapFinalvaluationDate,InitialEqtyPrice,CR01,INF01,Delta,Gamma,Vega,Alpha,Theta,Rho,CAPendingRealizedAmt,CAPendingRealizedCcy,TradeType,Cpty_Trade_Ref_Id,GTM_Ref_Id,APX_Ref_Id,Acct_System_Id,USI_Id,UPI_Id,SEF_ID,ID4,ID5,ID6,ID7,ID8,ID9,ID10,CCP_Fee,FCM_Fee,ACCRUED_INCOME_PTD_LOCAL_FIX,ACCRUED_INCOME_PTD_LOCAL_FLO,DAYS_INT_EARNED_FIX,DAYS_INT_EARNED_FLO,DefaultAccrualSettlement,DefaultPaytime,Calendar,OptionSettlementMethod,AccrualDelta
411173,100bpUSD3M/USDSOAF,CHASGB2LDPC,75615481,11/8/2018,9/20/2018,11/9/2018,12/20/2023,4632,260000,1,Quarterly,12937.22,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,US836205AN45,Sell,SOAF,,,,,Following,8B9825AD0,,,,,,,,,,,R,,,,,,,,,,,,,,657.2222222,,657.2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1682584901,1682584902,1.68258E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS168258490075615481,,,,,,B618YX5,OTC3,,,,,,,,657.2222222,91,,,ACC,DEF,NYB,PHYS,
411174,100bpUSD3M/USDCOLOM,BNPAFRPPXXX,75615631,11/8/2018,9/20/2018,11/9/2018,12/20/2023,4632,330000,1,Quarterly,2344.35,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,US195325BB02,Sell,COLOM,,,,,Following,1AE857AC8,,,,,,,,,,,R,,,,,,,,,,,,,,834.1666667,,834.1666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1682585272,1682585273,1.68259E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS168258527175615631,,,,,,2313461,OTC,,,,,,,,834.1666667,91,,,ACC,DEF,NYB,PHYS,
411175,100bpUSD3M/USDIINDON,CHASGB2LDPC,75660420,11/9/2018,9/20/2018,11/13/2018,12/20/2023,4632,335000,1,Quarterly,5854.03,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,USY20721AQ27,Sell,IINDON,,,,,Following,49ACF8AF3,,,,,,,,,,,R,,,,,,,,,,,,,,846.8055556,,846.8055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1689909938,1689909937,1.69076E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS168990993675660420,,,,,,B60WLT3,OTC3,,,,,,,,846.8055556,91,,,ACC,DEF,NYB,PHYS,
411262,100bpUSD3M/USDIINDON,CHASGB2LDPC,74813680,9/20/2018,9/20/2018,9/21/2018,12/20/2023,4632,70000,1,Quarterly,1436.09,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,USY20721AQ27,Sell,IINDON,,,,,Following,49ACF8AF3,,,,,,,,,,,R,,,,,,,,,,,,,,176.9444444,,176.9444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1618017109,1618017108,1.61802E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS161801710774813680,,,,,,B60WLT3,OTC3,,,,,,,,176.9444444,91,,,ACC,DEF,NYB,PHYS,
411918,100bpUSD3M/USDMALAYS,BOFAUS3DEQN,75575509,11/9/2018,9/20/2018,11/13/2018,12/20/2023,4632,410000,1,Quarterly,261.93,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,XSNOREFOBL00,Sell,MALAYS,,,,,Following,5B6994ZZ0,,,,,,,,,,,MODR,,,,,,,,,,,,,,1036.388889,,1036.388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1683373310,1683373309,1.68337E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS168337330875575509,,,,,,9542042,OTC3,,,,,,,,1036.388889,91,,,ACC,DEF,NYB,PHYS,
408141,100bpUSD3M/USDCOLOM,GSILGB2XXXX,77623746,4/10/2019,3/20/2019,4/15/2019,6/20/2024,6445,21350000,1,Quarterly,17541.86,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US195325BB02,Sell,COLOM,,,,,Following,1AE857AC8,,,,,,,,,,,R,,,,,,,,,,,,,,53968.05556,,53968.05556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1871751318,1871751317,1.87175E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,3cc76cf85bc811e9a3450a4424540000,,,,,,2313461,OTC,,,,,,,,53968.05556,91,,,ACC,DEF,NYB,PHYS,
408180,100bpUSD3M/USDSOAF,GSILGB2XXXX,77623776,4/11/2019,3/20/2019,4/16/2019,6/20/2024,6445,1000000,1,Quarterly,37955.63,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US836205AN45,Sell,SOAF,,,,,Following,8B9825AD0,,,,,,,,,,,MM,,,,,,,,,,,,,,2527.777778,,2527.777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1872984402,1872984401,1.87298E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,de4e12ec5c7311e9a3450a4424540000,,,,,,B618YX5,OTC3,,,,,,,,2527.777778,91,,,ACC,DEF,NYB,PHYS,
408197,100bpUSD3M/USDSOAF,GSILGB2XXXX,77623784,4/11/2019,3/20/2019,4/16/2019,6/20/2024,6445,1000000,1,Quarterly,37955.63,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US836205AN45,Sell,SOAF,,,,,Following,8B9825AD0,,,,,,,,,,,MM,,,,,,,,,,,,,,2527.777778,,2527.777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1872984587,1872984586,1.87298E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,de406d365c7311e9a3450a4424540000,,,,,,B618YX5,OTC3,,,,,,,,2527.777778,91,,,ACC,DEF,NYB,PHYS,
408464,100bpUSD3M/USDSOAF,GSILGB2XXXX,77671685,4/11/2019,3/20/2019,4/16/2019,6/20/2024,6445,2000000,1,Quarterly,75911.19,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US836205AN45,Sell,SOAF,,,,,Following,8B9825AD0,,,,,,,,,,,R,,,,,,,,,,,,,,5055.555556,,5055.555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1873022888,1873022887,1.87302E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,0bb23f3a5c9f11e9a3450a4424540000,,,,,,B618YX5,OTC3,,,,,,,,5055.555556,91,,,ACC,DEF,NYB,PHYS,
408523,100bpUSD3M/USDIINDON,GSILGB2XXXX,77662953,4/12/2019,3/20/2019,4/17/2019,6/20/2024,6445,21300000,1,Quarterly,-30602.58,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,USY20721AQ27,Sell,IINDON,,,,,Following,49ACF8AF3,,,,,,,,,,,MM,,,,,,,,,,,,,,53841.66667,,53841.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1871774500,1871774499,1.87177E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,16a277785d0f11e9a3450a4424540000,,,,,,B60WLT3,OTC3,,,,,,,,53841.66667,91,,,ACC,DEF,NYB,PHYS,
412226,500bpUSD3M/USDBZH,MSCSUS33XXX,77154559,6/3/2019,3/20/2019,6/6/2019,6/20/2024,7025,2000000,5,Quarterly,21641.36,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US07556QBM69,Sell,BZH,,,,,Following,07CABWAF4,,,,,,,,,,,XR14,,,,,,,,,,,,,,25277.77778,,25277.77778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1899241175,1899241176,1.90036E+13,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,b5dd6cc886e311e9b39b0a4428260000,,,,,,BYVX8Y5,OTC,,,,,,,,25277.77778,91,,,ACC,DEF,NYB,PHYS,
409634,100bpUSD3M/USDHNZ,CHASGB2LDPC,77015427,5/13/2019,6/4/2019,6/7/2019,6/20/2024,70GB,500000,1,Quarterly,7811.88,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US423074AF08,Sell,HNZ,,-8055.13,,,Following,4G537BAB4,,,,,,USD,,,,,NA,,,,,,,,,,,,,,1263.888889,,1263.888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880563550,1880563551,190082398270GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,3f89d580870511e9b39b0a4428260000,,,,,,2874797,OTC,,,,,,,,1263.888889,91,,,ACC,DEF,NYB,PHYS,
409638,100bpUSD3M/USDRUSSIA,CITIUS33XXX,77015435,5/13/2019,6/4/2019,6/7/2019,6/20/2024,70GB,1500000,1,Quarterly,31738.72,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,XS0114288789,Sell,RUSSIA,,-11865.64,,,Following,7FB37HAD9,,,,,,USD,,,,,NA,,,,,,,,,,,,,,3791.666667,,3791.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880563645,1880563646,190082401870GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,bb53206c870111e9b39b0a4428260000,,,,,,4230814,OTC2,,,,,,,,3791.666667,91,,,ACC,DEF,NYB,PHYS,
409646,100bpUSD3M/USDHESS,MSCSUS33XXX,77015431,5/13/2019,3/20/2019,5/16/2019,6/20/2024,70GB,2500000,1,Quarterly,-844.7,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US42809HAF47,Buy,HESS,,,,,Following,46A89QAE8,,,,,,,,,,,NA,,,,,,,,,,,,,,-6319.444444,,-6319.444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1880563639,1880563638,188056365070GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,3dd120a075ac11e9824d0a4428260000,,,,,,BNH5741,OTC,,,,,,,,-6319.444444,91,,,ACC,DEF,NYB,PHYS,
410971,500bpEUR3M/EURGLCORE,BARCUS33XXX,69749034,10/11/2017,9/20/2017,10/12/2017,12/20/2022,70GB,3550000,5,Quarterly,661717.29,ACT/360,12/20/2017,,,CDS,CDS,,EUR,,0,0,XS0288783979,Buy,GLCORE,,,,,Following,HK5754AD6,,,,,,,,,,,MM,,,,,,,,,,,,,,-44868.05556,,-44868.05556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1023100110,1023100111,102310011370GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS102310010969749034,,,,,,B1S4J03,OTC2,,,,,,,,-44868.05556,91,,,ACC,DEF,TGT,PHYS,
410974,500bpEUR3M/EURGLCORE,BARCUS33XXX,69831695,10/17/2017,9/20/2017,10/18/2017,12/20/2022,70GB,4150000,5,Quarterly,804106.83,ACT/360,12/20/2017,,,CDS,CDS,,EUR,,0,0,XS0288783979,Buy,GLCORE,,,,,Following,HK5754AD6,,,,,,,,,,,MM,,,,,,,,,,,,,,-52451.38889,,-52451.38889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1029795928,1029795929,102979593170GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS102979592769831695,,,,,,B1S4J03,OTC2,,,,,,,,-52451.38889,91,,,ACC,DEF,TGT,PHYS,
410976,500bpEUR3M/EURGLCORE,BOFAUS3DEQN,69974037,10/25/2017,9/20/2017,10/26/2017,12/20/2022,70GB,3550000,5,Quarterly,694742.18,ACT/360,12/20/2017,,,CDS,CDS,,EUR,,0,0,XS0288783979,Buy,GLCORE,,,,,Following,HK5754AD6,,,,,,,,,,,MM,,,,,,,,,,,,,,-44868.05556,,-44868.05556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1039736150,1039736151,103973615370GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS103973614969974037,,,,,,B1S4J03,OTC2,,,,,,,,-44868.05556,91,,,ACC,DEF,TGT,PHYS,
410978,500bpEUR3M/EURGLCORE,BARCUS33XXX,70144456,11/6/2017,9/20/2017,11/7/2017,12/20/2022,70GB,4300000,5,Quarterly,869432.81,ACT/360,12/20/2017,,,CDS,CDS,,EUR,,0,0,XS0288783979,Buy,GLCORE,,,,,Following,HK5754AD6,,,,,,,,,,,MM,,,,,,,,,,,,,,-54347.22222,,-54347.22222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1053662542,1053662543,105366254570GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS105366254170144456,,,,,,B1S4J03,OTC2,,,,,,,,-54347.22222,91,,,ACC,DEF,TGT,PHYS,
410979,500bpEUR3M/EURGLCORE,BARCUS33XXX,70330164,11/16/2017,9/20/2017,11/17/2017,12/20/2022,70GB,3800000,5,Quarterly,722167.7,ACT/360,12/20/2017,,,CDS,CDS,,EUR,,0,0,XS0288783979,Buy,GLCORE,,,,,Following,HK5754AD6,,,,,,,,,,,MM,,,,,,,,,,,,,,-48027.77778,,-48027.77778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1067072209,1067072210,106707221270GB,,,,,,,,,,,,,,,,,,,,,,6/18/2019,,,,,,,,,,,,,,OTC,,SWAPCDS106707220870330164,,,,,,B1S4J03,OTC2,,,,,,,,-48027.77778,91,,,ACC,DEF,TGT,PHYS,
