ID_TEST1,REF_ID,ORDER_ID,CREATE_DATE,TRADE_DATE,TRADE_ID,status,TRANS_SUB_TYPE,TRANS_TYPE,EXEC_BROKER,TARGET_NOTNL_AMT_N,TARGET_NOTNL_AMT,ORDER_TARGET_QTY,ALLOCATION_TARGET_QTY,PRIN_LOCAL_CRRNCY,acct_cd,SWAP_PARTY_IND,DEAL_SPREAD,FX_RATE,MKT_PRICE,LAST_RESET_PRICE,SEC_TYP_CD,SEC_NAME,SEC_TYP_CD,UnderlyingSecurityName,FIXED_RATE,FLOAT_RATE,INDEX_NAME,FIRST_PAYMENT_DATE,OTC_CLEAR_ELIG_IND,LOC_CRRNCY_CD,mature_date,PUT/CALL,ISSUE_DATE,LIST_EXCH_CD,LIST_EXCH_CD,STRIKE_PRICE,OPTN_EXPIRE_TYPE,EXPIRE_DATE,SENT_ACCT_DATE,sec_id,ID_TEST2
BNYMDAY6TRSIUSTRS,BNYMDAY6TRSIUSTRS3052019081355,1887800071,5/20/2019 8:13,5/20/2019 0:00,77058411,CNCLACCT,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,9810,R,173.2504,1,0,(null),SWAPTOTB,FI TRS REC USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:12,1887196690,BNYMDAY6TRSIUSTRS1887800071
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS9 ,1888948284,5/20/2019 8:13,5/20/2019 0:00,77062395,ACCT,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,3472,R,173.2504,1,0,(null),SWAPTOTB,FI TRS REC USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:19,1887196690,BNYMDAY7TRSIUSTRS1888948284
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS9 ,1888948284,5/20/2019 8:13,5/20/2019 0:00,77062397,ACCT,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,70GB,R,173.2504,1,0,(null),SWAPTOTB,FI TRS REC USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:19,1887196690,BNYMDAY7TRSIUSTRS1888948284
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS9 ,1888948284,5/20/2019 8:13,5/20/2019 0:00,77062396,ACCT,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,9577,R,173.2504,1,0,(null),SWAPTOTB,FI TRS REC USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:19,1887196690,BNYMDAY7TRSIUSTRS1888948284
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS9 ,1888948284,5/20/2019 8:13,5/20/2019 0:00,77062398,ACCT,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,9810,R,173.2504,1,0,(null),SWAPTOTB,FI TRS REC USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:19,1887196690,BNYMDAY7TRSIUSTRS1888948284
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS10 ,1888961195,5/20/2019 8:13,5/20/2019 0:00,77062410,ACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,70GB,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:33,1887196711,BNYMDAY7TRSIUSTRS1888961195
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS10 ,1888961195,5/20/2019 8:13,5/20/2019 0:00,77062408,ACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,7AJF,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:33,1887196711,BNYMDAY7TRSIUSTRS1888961195
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS10 ,1888961195,5/20/2019 8:13,5/20/2019 0:00,77062407,ACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,9539,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:33,1887196711,BNYMDAY7TRSIUSTRS1888961195
BNYMDAY7TRSIUSTRS,BNYMDAY7TRSIUSTRS10 ,1888961195,5/20/2019 8:13,5/20/2019 0:00,77062409,ACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,9752,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:33,1887196711,BNYMDAY7TRSIUSTRS1888961195
BNYMDAY6TRSIUSTRS,BNYMDAY6TRSIUSTRS4052019081357,1887800075,5/20/2019 8:13,5/20/2019 0:00,77058428,CNCLACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,70GB,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:29,1887196711,BNYMDAY6TRSIUSTRS1887800075
BNYMDAY6TRSIUSTRS,BNYMDAY6TRSIUSTRS4052019081357,1887800075,5/20/2019 8:13,5/20/2019 0:00,77058426,CNCLACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,7AJF,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:29,1887196711,BNYMDAY6TRSIUSTRS1887800075
BNYMDAY6TRSIUSTRS,BNYMDAY6TRSIUSTRS4052019081357,1887800075,5/20/2019 8:13,5/20/2019 0:00,77058425,CNCLACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,9539,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:29,1887196711,BNYMDAY6TRSIUSTRS1887800075
BNYMDAY6TRSIUSTRS,BNYMDAY6TRSIUSTRS4052019081357,1887800075,5/20/2019 8:13,5/20/2019 0:00,77058427,CNCLACCT,OPEN,BUYL,CSFB,10000000,2500000,10000000,2500000,USD,9752,P,173.2504,1,0,(null),SWAPTOTB,FI TRS PAY USD IBXXLLTR 12/20/2020,FMI,MARKIT IBOXX USD LIQ LEV LOANS,0.00001,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,12/20/2020 0:00,(null),3/20/2019 0:00,OTC,XXZ2,100,(null),(null),5/21/2019 9:29,1887196711,BNYMDAY6TRSIUSTRS1887800075
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS11052019081415,1887800069,5/20/2019 8:14,5/20/2019 0:00,77058403,CNCLACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,70GB,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196855,BNYMDAY6TRSUSDTRS1887800069
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS11052019081415,1887800069,5/20/2019 8:14,5/20/2019 0:00,77058401,CNCLACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,7AJF,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196855,BNYMDAY6TRSUSDTRS1887800069
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS11052019081415,1887800069,5/20/2019 8:14,5/20/2019 0:00,77058400,CNCLACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,9539,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196855,BNYMDAY6TRSUSDTRS1887800069
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS11052019081415,1887800069,5/20/2019 8:14,5/20/2019 0:00,77058402,CNCLACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,9752,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196855,BNYMDAY6TRSUSDTRS1887800069
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS15,1888955912,5/20/2019 8:14,5/20/2019 0:00,77062402,ACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,70GB,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196855,BNYMDAY7TRSUSDTRS1888955912
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS15,1888955912,5/20/2019 8:14,5/20/2019 0:00,77062400,ACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,7AJF,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196855,BNYMDAY7TRSUSDTRS1888955912
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS15,1888955912,5/20/2019 8:14,5/20/2019 0:00,77062399,ACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,9539,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196855,BNYMDAY7TRSUSDTRS1888955912
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS15,1888955912,5/20/2019 8:14,5/20/2019 0:00,77062401,ACCT,OPEN,BUYL,MSCO,9246480,2311620,10000000,2500000,USD,9752,P,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196855,BNYMDAY7TRSUSDTRS1888955912
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS16,1888956016,5/20/2019 8:14,5/20/2019 0:00,77062405,ACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,70GB,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196876,BNYMDAY7TRSUSDTRS1888956016
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS16,1888956016,5/20/2019 8:14,5/20/2019 0:00,77062403,ACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,9539,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196876,BNYMDAY7TRSUSDTRS1888956016
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS16,1888956016,5/20/2019 8:14,5/20/2019 0:00,77062404,ACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,9752,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196876,BNYMDAY7TRSUSDTRS1888956016
BNYMDAY7TRSUSDTRS,BNYMDAY7TRSUSDTRS16,1888956016,5/20/2019 8:14,5/20/2019 0:00,77062406,ACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,9810,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:27,1887196876,BNYMDAY7TRSUSDTRS1888956016
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS12052019081417,1887800072,5/20/2019 8:14,5/20/2019 0:00,77058414,CNCLACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,70GB,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196876,BNYMDAY6TRSUSDTRS1887800072
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS12052019081417,1887800072,5/20/2019 8:14,5/20/2019 0:00,77058412,CNCLACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,9539,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196876,BNYMDAY6TRSUSDTRS1887800072
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS12052019081417,1887800072,5/20/2019 8:14,5/20/2019 0:00,77058413,CNCLACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,9752,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196876,BNYMDAY6TRSUSDTRS1887800072
BNYMDAY6TRSUSDTRS,BNYMDAY6TRSUSDTRS12052019081417,1887800072,5/20/2019 8:14,5/20/2019 0:00,77058415,CNCLACCT,OPEN,BUYL,CITI,9246480,2311620,10000000,2500000,USD,9810,R,(null),1,0,(null),SWAPTOTB,FI TRS REC USD FORD MOTOR 06/20/2020,CB,FORD MOTOR COMPANY,4.346,2.63263,USD-LIBOR-BBA-3M,6/20/2019 0:00,N,USD,6/20/2020 0:00,(null),3/20/2019 0:00,OTC,OTC,92.4648,(null),(null),5/21/2019 9:24,1887196876,BNYMDAY6TRSUSDTRS1887800072
BNYMDAY7EQTRSOPEN,BNYMDAY7EQTRSOPEN,1887198102,5/21/2019 9:42,5/21/2019 0:00,77056502,ACCT,OPEN,BUYL,MSCO,5505,5505,20,20,USD,4568,R,(null),1,0,275.275,SWAPTOT,TRS NWLI 2Y 01/17/2020,COM,NATIONAL WESTERN LIFE GROUP-A,0.00E+00,0.00001,USD-LIBOR-BBA-1M,6/19/2019 0:00,N,USD,1/17/2020 0:00,(null),5/23/2019 0:00,XNGS,XNGS,275.25,(null),(null),5/21/2019 14:33,1887197939,BNYMDAY7EQTRSOPEN1887198102
BNYMDAY7EQTRSOPEN,BNYMDAY7EQTRSOPEN,1887198103,5/21/2019 9:42,5/21/2019 0:00,77056503,ACCT,OPEN,BUYL,MSCO,213400,213400,194000,194000,USD,4568,P,(null),1,0,1.0925,SWAPTOT,TRS PXS 2Y 01/17/2020,COM,PYXIS TANKERS INC,0.00E+00,0.00001,USD-LIBOR-BBA-1M,6/19/2019 0:00,N,USD,1/17/2020 0:00,(null),5/23/2019 0:00,XNCM,XNCM,1.1,(null),(null),5/21/2019 14:38,1887197876,BNYMDAY7EQTRSOPEN1887198103
